"","GeneName","XprValue","ClusterID"
"343","VIMENTIN","1.59875422932043","7"
"344","VIMENTIN","0.859300562512214","1"
"345","VIMENTIN","1.84385362934243","6"
"346","VIMENTIN","1.61657234872521","6"
"347","VIMENTIN","1.02540719759932","2"
"348","VIMENTIN","0.910380955373496","6"
"349","VIMENTIN","1.28024352331586","2"
"350","VIMENTIN","1.41989679152469","2"
"351","VIMENTIN","1.83576034776321","3"
"352","VIMENTIN","0.714721321985532","10"
"353","VIMENTIN","1.46290861730041","6"
"354","VIMENTIN","0.810431289092258","4"
"355","VIMENTIN","1.24342328078613","6"
"356","VIMENTIN","1.65578530564652","5"
"357","VIMENTIN","1.40282885854441","7"
"358","VIMENTIN","1.2092849969727","4"
"359","VIMENTIN","1.02546739014874","22"
"360","VIMENTIN","1.39828446914819","7"
"361","VIMENTIN","1.38183514761522","3"
"362","VIMENTIN","1.32088478617337","7"
"363","VIMENTIN","1.90578603870061","5"
"364","VIMENTIN","1.59777958828456","7"
"365","VIMENTIN","0.965527222472031","5"
"366","VIMENTIN","2.00474787619877","6"
"367","VIMENTIN","1.43395048778754","2"
"368","VIMENTIN","1.28027703795265","5"
"369","VIMENTIN","1.13442653598183","6"
"370","VIMENTIN","0.998152752709953","6"
"371","VIMENTIN","0.821163613031544","6"
"372","VIMENTIN","1.6098488985743","2"
"373","VIMENTIN","1.70325698613516","8"
"374","VIMENTIN","1.32158157694911","8"
"375","VIMENTIN","0.769938652503137","10"
"376","VIMENTIN","1.80152297239541","6"
"377","VIMENTIN","1.79589440985265","4"
"378","VIMENTIN","1.1711093603978","19"
"379","VIMENTIN","1.72537091792835","6"
"380","VIMENTIN","1.20545689782232","6"
"381","VIMENTIN","1.39378769719988","6"
"382","VIMENTIN","1.48206964810444","6"
"383","VIMENTIN","1.77809358367613","2"
"384","VIMENTIN","1.46433305068938","4"
"385","VIMENTIN","1.5076718451784","3"
"386","VIMENTIN","1.66966391768121","5"
"387","VIMENTIN","1.19849897860934","7"
"388","VIMENTIN","1.44558988229657","3"
"389","VIMENTIN","1.01861139269163","6"
"390","VIMENTIN","1.58472117067897","5"
"391","VIMENTIN","1.44996314566413","6"
"392","VIMENTIN","1.54377024024968","6"
"393","VIMENTIN","1.38652766928703","1"
"394","VIMENTIN","1.75259791199896","5"
"395","VIMENTIN","1.04270824408133","1"
"396","VIMENTIN","1.63715572155763","6"
"397","VIMENTIN","1.57772982613849","7"
"398","VIMENTIN","1.4454328398595","2"
"399","VIMENTIN","1.51208703464835","2"
"400","VIMENTIN","1.57624824349412","6"
"401","VIMENTIN","1.47221138865388","8"
"402","VIMENTIN","1.68833895949511","3"
"403","VIMENTIN","1.23228376828762","3"
"404","VIMENTIN","1.70252792893608","3"
"405","VIMENTIN","1.78861920324804","6"
"406","VIMENTIN","1.11359928437168","6"
"407","VIMENTIN","1.12932747768287","6"
"408","VIMENTIN","1.23690624517495","6"
"409","VIMENTIN","0.922669781690788","2"
"410","VIMENTIN","1.46361721954142","3"
"411","VIMENTIN","1.54945594165209","6"
"412","VIMENTIN","1.71128793503771","6"
"413","VIMENTIN","1.5037348530674","6"
"414","VIMENTIN","1.5897791665543","1"
"415","VIMENTIN","1.05832596641067","7"
"416","VIMENTIN","0.626916270197103","6"
"417","VIMENTIN","1.74401907977952","6"
"418","VIMENTIN","1.74919311165548","6"
"419","VIMENTIN","1.64180405417922","5"
"420","VIMENTIN","1.17272902032722","20"
"421","VIMENTIN","1.06490240112934","2"
"422","VIMENTIN","1.40896735842936","7"
"423","VIMENTIN","1.35034812446171","7"
"424","VIMENTIN","0.876340958376483","6"
"425","VIMENTIN","1.32923557696949","5"
"426","VIMENTIN","1.10124616652451","2"
"427","VIMENTIN","1.64774185582702","6"
"428","VIMENTIN","0.955374032739827","23"
