"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000137077 - CCL21",743.410420755812,2.27844233519808,0.897317658720521,2.53917028496564,0.0111115725629222,0.320201298798845," CCL21"
"ENSG00000153976 - HS3ST3A1",6.27947690310379,2.26363404540575,0.886250658559939,2.5541690982593,0.0106441549196998,0.320201298798845," HS3ST3A1"
"ENSG00000183844 - FAM3B",4.95089778145394,2.15720496381388,0.663639784806089,3.25056606490854,0.00115175505084505,0.236047815419537," FAM3B"
"ENSG00000176783 - RUFY1",10.2904385160267,2.15383037942361,1.28741717653901,1.67298558592623,0.0943301336458925,0.437898888233109," RUFY1"
"ENSG00000106511 - MEOX2",3.95169911162336,2.10974695984199,0.959095711839533,2.19972515130479,0.0278264012146466,0.358685329942251," MEOX2"
"ENSG00000166664 - CHRFAM7A",8.72504251844842,2.06941049029709,1.20148709721632,1.72237429356638,0.0850017372990589,0.424702263505752," CHRFAM7A"
"ENSG00000112511 - PHF1",22.3846242795933,2.06567023899424,1.80217095283877,1.14621214804312,0.251707382615129,0.57642084496803," PHF1"
"ENSG00000172061 - LRRC15",4.75031994244126,2.04996031341503,1.07227600644577,1.91178418717951,0.0559038808159384,0.394591513492075," LRRC15"
"ENSG00000177807 - KCNJ10",4.2908208426872,2.03012077382149,1.12009941204264,1.81244695961343,0.069917162448697,0.411952912539525," KCNJ10"
"ENSG00000177464 - GPR4",6.61968891379165,2.01544134606118,0.754503678631862,2.67121473776744,0.00755772804742365,0.30683475207861," GPR4"
"ENSG00000177272 - KCNA3",7.45035005290992,2.00973159796719,0.779932516204687,2.57680191069216,0.0099719079095448,0.320201298798845," KCNA3"
"ENSG00000213886 - UBD",61.9258002043671,1.99022001080056,1.44245675429222,1.37974327818037,0.167665702601087,0.512762492242326," UBD"
"ENSG00000263513 - FAM72C",7.14170280424775,1.98803016316361,0.852418960451426,2.33222189486585,0.0196890209239243,0.34890986907166," FAM72C"
"ENSG00000029534 - ANK1",5.45784693403417,1.97673158453764,0.908648100395874,2.1754643889933,0.0295953339098176,0.358685329942251," ANK1"
"ENSG00000225630 - MTND2P28",16760.0005670903,1.96006679999088,0.65519415588109,2.99158162873878,0.00277536327980216,0.285218860804342," MTND2P28"
"ENSG00000206077 - ZDHHC11B",27.9278457970754,1.95787706842901,0.551651129066153,3.54912183673646,0.000386518197939453,0.204247564051232," ZDHHC11B"
"ENSG00000181617 - FDCSP",172.438372750542,1.93869322633724,1.20244993365953,1.61228602710886,0.106899712495077,0.453313519334193," FDCSP"
"ENSG00000163273 - NPPC",6.96795531267344,1.93151439578332,1.14828134557346,1.68209159125432,0.0925510806836586,0.434660689993737," NPPC"
"ENSG00000196228 - SULT1C3",4.35309149009345,1.93035602224504,1.1422319797418,1.68998597174752,0.0910306384702897,0.43208625321581," SULT1C3"
"ENSG00000198597 - ZNF536",5.77617112549316,1.92380426528271,0.811340338058911,2.3711433723181,0.0177331507814768,0.342404620767926," ZNF536"
"ENSG00000007908 - SELE",4.72957627999462,1.92259758299199,0.89416470157321,2.15016045657958,0.0315425248424684,0.361007081863663," SELE"
"ENSG00000189280 - GJB5",4.07101537595319,1.91131932872969,1.0271099416858,1.86087121851106,0.0627623651125341,0.401635619926093," GJB5"
"ENSG00000134824 - FADS2",66.6457551259551,1.90869515740342,0.648822105356955,2.94178503112703,0.00326326372955754,0.285218860804342," FADS2"
"ENSG00000175920 - DOK7",9.96293573845545,1.90605176944519,0.636857972872707,2.99289928152656,0.00276340929123847,0.285218860804342," DOK7"
"ENSG00000196616 - ADH1B",233.615452734201,1.87445141140358,0.540452155978656,3.4683022181849,0.000523757905060818,0.204247564051232," ADH1B"
"ENSG00000169946 - ZFPM2",6.03592374279782,1.85314518871791,0.671428352697493,2.76000437168436,0.00578005880510627,0.302580192396196," ZFPM2"
"ENSG00000168621 - GDNF",5.17024747169557,1.84903257588009,0.80204836486317,2.30538787545005,0.0211448599317417,0.351021255072143," GDNF"
"ENSG00000131409 - LRRC4B",10.0097391135486,1.83828614222356,0.678422315976911,2.70964869364073,0.00673545068579419,0.302580192396196," LRRC4B"
"ENSG00000254415 - SIGLEC14",18.0062635779714,1.83593877962091,0.947969133326362,1.93670734106998,0.0527811278885618,0.390507239987087," SIGLEC14"
"ENSG00000110427 - KIAA1549L",54.5266176696009,1.83238730075499,0.688942116126312,2.65971154595378,0.00782075992951598,0.308847395097629," KIAA1549L"
"ENSG00000143297 - FCRL5",26.0248702330238,1.82841494614029,0.778166696341063,2.34964430466825,0.0187913585754681,0.345880783341286," FCRL5"
"ENSG00000182575 - NXPH3",8.67394855831625,1.81694509575507,0.817137142759947,2.22354975765535,0.0261787521103396,0.357055533129324," NXPH3"
"ENSG00000111732 - AICDA",4.91728363202861,1.81428750464001,1.28429145855555,1.41267583191789,0.157751060846467,0.504408213840833," AICDA"
"ENSG00000182183 - SHISAL2A",6.07241361631675,1.80982296249178,1.01987222764212,1.77455853139169,0.0759708095142328,0.416588038420712," SHISAL2A"
"ENSG00000103257 - SLC7A5",111.976275545807,1.79859735754925,0.465059051328232,3.8674601696545,0.000109974783944351,0.18064924883035," SLC7A5"
"ENSG00000107317 - PTGDS",242.231404575049,1.79354672487356,0.826476276900572,2.17011277274608,0.0299983038123801,0.359098399971401," PTGDS"
"ENSG00000153395 - LPCAT1",30.3018136941808,1.78756176127778,0.957938353389621,1.86605093631816,0.0620342394299671,0.400053046241713," LPCAT1"
"ENSG00000041982 - TNC",62.5673237585522,1.77863829710796,0.605010644178889,2.93984628902174,0.00328375104865947,0.285218860804342," TNC"
"ENSG00000163599 - CTLA4",7.1533102582817,1.77680150125092,0.99266678984192,1.78992741515395,0.0734655809112001,0.412741366610958," CTLA4"
