"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000126088 - UROD",554.700142121302,0.0422201859027022,0.092615438644657,0.455865528691073,0.648486679062666,0.999382013250565," UROD"
"ENSG00000160113 - NR2F6",4456.00649852133,0.0421905462137107,0.145282958844359,0.290402580931115,0.771508269444275,0.999382013250565," NR2F6"
"ENSG00000139211 - AMIGO2",20.3661368294167,0.0421854777362654,0.33545987455153,0.125754168937976,0.89992652156215,0.999382013250565," AMIGO2"
"ENSG00000204435 - CSNK2B",788.786752552063,0.042159508500538,0.9064316717619,0.0465115130174009,0.962902557957423,0.999382013250565," CSNK2B"
"ENSG00000137776 - SLTM",881.061256638057,0.0420380021898847,0.0992519103334616,0.423548544795234,0.671895088028757,0.999382013250565," SLTM"
"ENSG00000151746 - BICD1",13.2855850971419,0.0420246669915749,0.492145542427279,0.0853907297103776,0.931950762864711,0.999382013250565," BICD1"
"ENSG00000138069 - RAB1A",3367.22830584379,0.0419328641471735,0.125595999528312,0.333871017426163,0.738476890831734,0.999382013250565," RAB1A"
"ENSG00000102317 - RBM3",2795.19794614618,0.0419194415638084,0.208085217847112,0.201453241116859,0.840344188032467,0.999382013250565," RBM3"
"ENSG00000167535 - CACNB3",317.61696922776,0.0418743948411164,0.176043765501095,0.237863548998309,0.811986927846926,0.999382013250565," CACNB3"
"ENSG00000174738 - NR1D2",312.527639574795,0.0418698508288285,0.296086013931514,0.141411106431097,0.887545180775639,0.999382013250565," NR1D2"
"ENSG00000136877 - FPGS",454.299393604685,0.0417961583626117,0.21341672205335,0.195842940330437,0.844733099284121,0.999382013250565," FPGS"
"ENSG00000109756 - RAPGEF2",735.128841236096,0.0417873500249331,0.287659069928425,0.145266930173036,0.884500123626576,0.999382013250565," RAPGEF2"
"ENSG00000099622 - CIRBP",1385.26634210444,0.0417255611628184,0.17050427057673,0.2447185693454,0.806674348888064,0.999382013250565," CIRBP"
"ENSG00000112561 - TFEB",538.930930427224,0.0417137478494723,0.145573419760755,0.286547832138775,0.774458563803419,0.999382013250565," TFEB"
"ENSG00000010404 - IDS",1216.5922030028,0.0417113777716993,0.241250556774611,0.172896503657267,0.862732779944386,0.999382013250565," IDS"
"ENSG00000137198 - GMPR",31.8479470603928,0.0416161870618309,0.294947145315533,0.141097100693448,0.887793234050467,0.999382013250565," GMPR"
"ENSG00000177426 - TGIF1",334.397608767102,0.0416130193030972,0.171292064176958,0.242936060716203,0.808054929794679,0.999382013250565," TGIF1"
"ENSG00000103510 - KAT8",463.02162277308,0.0415610233386063,0.0909237444413017,0.45709757768981,0.647600911290495,0.999382013250565," KAT8"
"ENSG00000169925 - BRD3",369.045299875931,0.0414936836566097,0.136529616156284,0.303917090114077,0.761191057243544,0.999382013250565," BRD3"
"ENSG00000085449 - WDFY1",1042.41747162738,0.0414874488021747,0.188332373418877,0.220288461558868,0.82564650580444,0.999382013250565," WDFY1"
"ENSG00000167074 - TEF",882.756453313938,0.041460954915584,0.230072525908947,0.18020819631455,0.8569891240457,0.999382013250565," TEF"
"ENSG00000171456 - ASXL1",331.788222446598,0.0413943306465593,0.128183114778466,0.322931227861795,0.746747325863336,0.999382013250565," ASXL1"
"ENSG00000127399 - LRRC61",175.96508191974,0.041370746442351,0.120503421681042,0.343315947922661,0.731360784406525,0.999382013250565," LRRC61"
"ENSG00000186184 - POLR1D",844.98565608553,0.0413507769885287,0.0782442562691928,0.528483226248133,0.597163986198925,0.999382013250565," POLR1D"
"ENSG00000145982 - FARS2",162.962750578955,0.0413215143077166,0.212397605104598,0.194547929518166,0.845746870237684,0.999382013250565," FARS2"
"ENSG00000196562 - SULF2",1959.79969083476,0.0413195494505059,0.145663537549864,0.283664327707003,0.776667634574829,0.999382013250565," SULF2"
"ENSG00000141580 - WDR45B",1198.63682235606,0.0413037951630149,0.112325147431885,0.367716367237015,0.713084735064945,0.999382013250565," WDR45B"
"ENSG00000184227 - ACOT1",140.757090523526,0.0412734237787375,0.253736097273026,0.162662798956533,0.870783938942987,0.999382013250565," ACOT1"
"ENSG00000142192 - APP",12299.1211282478,0.0412622626867168,0.139620002721457,0.295532601936955,0.767587051153461,0.999382013250565," APP"
"ENSG00000099385 - BCL7C",718.62860016281,0.0412593216309485,0.204343545577859,0.201911548095498,0.83998587393698,0.999382013250565," BCL7C"
"ENSG00000171421 - MRPL36",301.145760978922,0.0412223088153608,0.18481300270019,0.223048747723843,0.823497566835167,0.999382013250565," MRPL36"
